 Total Production Rate:
                2.255E+06  2.233E+06  1.718E+06  5.143E+05  2.266E+04  1.923E+04  3.044E+03  3.292E+02  4.532E+01  1.091E+01  1.182E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    186.00      1.668E+02  1.210E+02  0.000E+00  1.210E+02  4.584E+01  4.582E+01  1.928E-02  2.256E-04  1.409E-06  6.303E-12  2.543E-04  0.000E+00
    187.00      1.774E+02  1.270E+02  0.000E+00  1.270E+02  5.036E+01  5.033E+01  2.291E-02  2.669E-04  1.722E-06  8.441E-12  2.749E-04  0.000E+00
    188.00      1.882E+02  1.330E+02  0.000E+00  1.330E+02  5.519E+01  5.516E+01  2.717E-02  3.156E-04  2.098E-06  1.129E-11  2.967E-04  0.000E+00
    189.00      1.993E+02  1.389E+02  0.000E+00  1.389E+02  6.033E+01  6.030E+01  3.217E-02  3.729E-04  2.550E-06  1.506E-11  3.197E-04  0.000E+00
    190.00      2.106E+02  1.448E+02  0.000E+00  1.448E+02  6.580E+01  6.576E+01  3.800E-02  4.404E-04  3.093E-06  2.007E-11  3.439E-04  0.000E+00
    191.00      2.221E+02  1.505E+02  0.000E+00  1.505E+02  7.159E+01  7.154E+01  4.481E-02  5.199E-04  3.741E-06  2.669E-11  3.693E-04  0.000E+00
    192.00      2.337E+02  1.560E+02  0.000E+00  1.560E+02  7.770E+01  7.765E+01  5.273E-02  6.133E-04  4.515E-06  3.545E-11  3.959E-04  0.000E+00
    193.00      2.455E+02  1.614E+02  0.000E+00  1.614E+02  8.413E+01  8.407E+01  6.192E-02  7.231E-04  5.435E-06  4.699E-11  4.238E-04  0.000E+00
    194.00      2.574E+02  1.665E+02  0.000E+00  1.665E+02  9.087E+01  9.080E+01  7.257E-02  8.518E-04  6.526E-06  6.218E-11  4.529E-04  0.000E+00
    195.00      2.693E+02  1.714E+02  0.000E+00  1.714E+02  9.791E+01  9.783E+01  8.489E-02  1.003E-03  7.817E-06  8.214E-11  4.831E-04  0.000E+00
    196.00      2.812E+02  1.759E+02  0.000E+00  1.759E+02  1.052E+02  1.051E+02  9.911E-02  1.179E-03  9.341E-06  1.083E-10  5.144E-04  0.000E+00
    197.00      2.930E+02  1.802E+02  0.000E+00  1.802E+02  1.129E+02  1.127E+02  1.155E-01  1.386E-03  1.113E-05  1.427E-10  5.469E-04  0.000E+00
    198.00      3.048E+02  1.840E+02  0.000E+00  1.840E+02  1.207E+02  1.206E+02  1.343E-01  1.628E-03  1.324E-05  1.875E-10  5.805E-04  0.000E+00
    199.00      3.164E+02  1.875E+02  0.000E+00  1.875E+02  1.289E+02  1.287E+02  1.559E-01  1.909E-03  1.570E-05  2.461E-10  6.150E-04  0.000E+00
    200.00      3.278E+02  1.906E+02  0.000E+00  1.906E+02  1.372E+02  1.370E+02  1.806E-01  2.238E-03  1.858E-05  3.224E-10  6.505E-04  0.000E+00
    201.00      3.390E+02  1.933E+02  0.000E+00  1.933E+02  1.457E+02  1.455E+02  2.088E-01  2.620E-03  2.193E-05  4.217E-10  6.868E-04  0.000E+00
    202.00      3.499E+02  1.955E+02  0.000E+00  1.955E+02  1.544E+02  1.541E+02  2.410E-01  3.064E-03  2.582E-05  5.507E-10  7.240E-04  0.000E+00
    203.00      3.605E+02  1.973E+02  0.000E+00  1.973E+02  1.632E+02  1.629E+02  2.776E-01  3.580E-03  3.033E-05  7.179E-10  7.618E-04  0.000E+00
    204.00      3.707E+02  1.986E+02  0.000E+00  1.986E+02  1.721E+02  1.718E+02  3.192E-01  4.177E-03  3.553E-05  9.342E-10  8.002E-04  0.000E+00
    205.00      3.804E+02  1.994E+02  0.000E+00  1.994E+02  1.810E+02  1.807E+02  3.662E-01  4.868E-03  4.153E-05  1.214E-09  8.392E-04  0.000E+00
    206.00      3.897E+02  1.997E+02  0.000E+00  1.997E+02  1.900E+02  1.896E+02  4.195E-01  5.666E-03  4.842E-05  1.574E-09  8.785E-04  0.000E+00
    207.00      3.985E+02  1.995E+02  0.000E+00  1.995E+02  1.990E+02  1.985E+02  4.795E-01  6.587E-03  5.632E-05  2.039E-09  9.181E-04  0.000E+00
    208.00      4.067E+02  1.988E+02  0.000E+00  1.988E+02  2.078E+02  2.073E+02  5.471E-01  7.647E-03  6.534E-05  2.635E-09  9.578E-04  0.000E+00
    209.00      4.143E+02  1.977E+02  0.000E+00  1.977E+02  2.166E+02  2.160E+02  6.231E-01  8.866E-03  7.563E-05  3.401E-09  9.976E-04  0.000E+00
    210.00      4.212E+02  1.960E+02  0.000E+00  1.960E+02  2.252E+02  2.245E+02  7.084E-01  1.026E-02  8.732E-05  4.381E-09  1.037E-03  0.000E+00
